                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                0.49185,                0.40794,                 0.8503,                0.96751,                0.95933,                0.98581,                0.88259,                 0.4612,                0.36819,                0.86234,              0.0047195,              0.0047195,              0.0047195
                     70,                0.49326,                0.41182,                 0.8498,                0.97884,                0.95792,                0.98692,                0.88042,                0.47437,                0.37023,                0.86805,              0.0047154,              0.0047154,              0.0047154
                     71,                0.49137,                0.41708,                0.85077,                0.97144,                0.95931,                0.98552,                0.87841,                0.47212,                0.37151,                0.86201,              0.0047113,              0.0047113,              0.0047113
                     72,                0.49073,                 0.4015,                0.84996,                0.96915,                0.95014,                0.98278,                0.87989,                0.46514,                0.37397,                0.86525,              0.0047071,              0.0047071,              0.0047071
                     73,                0.49387,                0.40351,                0.84835,                0.97232,                0.96334,                0.98556,                0.88186,                0.46747,                0.36512,                0.86327,               0.004703,               0.004703,               0.004703
                     74,                0.48823,                0.41391,                0.84552,                0.97775,                0.96086,                0.98617,                0.88116,                 0.4655,                0.37181,                 0.8593,              0.0046989,              0.0046989,              0.0046989
                     75,                0.49206,                 0.4016,                0.84604,                0.97282,                0.96259,                0.98675,                0.88113,                0.47106,                0.36685,                0.86528,              0.0046948,              0.0046948,              0.0046948
                     76,                0.49272,                0.40279,                0.85245,                0.97093,                0.96245,                0.98679,                0.88397,                  0.462,                0.36519,                0.86126,              0.0046906,              0.0046906,              0.0046906
                     77,                0.48835,                0.40325,                0.84706,                0.96959,                0.96562,                0.98516,                0.88523,                  0.458,                0.36311,                0.86188,              0.0046865,              0.0046865,              0.0046865
                     78,                0.48512,                0.39799,                0.84656,                0.97659,                0.96354,                0.98631,                0.88622,                0.45378,                0.35579,                0.86334,              0.0046824,              0.0046824,              0.0046824
                     79,                0.48148,                 0.3964,                0.84732,                0.97436,                0.95752,                0.98448,                0.88336,                0.45881,                0.35333,                0.86006,              0.0046783,              0.0046783,              0.0046783
                     80,                0.48553,                0.39618,                0.84888,                0.97237,                0.95738,                 0.9843,                0.88213,                0.45994,                0.36115,                0.86214,              0.0046741,              0.0046741,              0.0046741
                     81,                0.48498,                0.38806,                 0.8437,                0.97659,                 0.9637,                0.98571,                0.88556,                0.45837,                0.35371,                0.86287,                0.00467,                0.00467,                0.00467
                     82,                0.48449,                0.39752,                0.84596,                0.96323,                0.94935,                0.98132,                0.88046,                0.45427,                0.35715,                0.85995,              0.0046659,              0.0046659,              0.0046659
                     83,                0.48568,                0.38529,                0.84268,                0.96582,                0.96512,                0.98595,                0.88535,                0.45629,                0.35083,                0.86098,              0.0046618,              0.0046618,              0.0046618
                     84,                0.48048,                0.38891,                0.84636,                0.97252,                0.95042,                0.98175,                0.87803,                0.46525,                0.36457,                0.86308,              0.0046576,              0.0046576,              0.0046576
                     85,                0.47212,                0.40064,                0.84581,                0.97084,                0.95794,                0.98415,                0.88138,                  0.462,                0.35568,                0.86366,              0.0046535,              0.0046535,              0.0046535
                     86,                 0.4791,                0.39194,                 0.8427,                0.97465,                0.96309,                0.98628,                0.88677,                0.45616,                0.35171,                0.86127,              0.0046494,              0.0046494,              0.0046494
                     87,                0.48259,                0.38565,                 0.8456,                0.97853,                0.96086,                0.98737,                0.88347,                0.46688,                0.35094,                0.86447,              0.0046453,              0.0046453,              0.0046453
                     88,                0.47848,                0.38329,                0.84192,                 0.9587,                0.95607,                0.98382,                0.88184,                0.45854,                0.35141,                0.86406,              0.0046411,              0.0046411,              0.0046411
